sede,tipo_trilha,arxiv_id,titulo,primeiro_autor,ano,fase,fase_nome,seguranca,confianca_fase,justificativa_fase,contrib,contrib_nome,agentico,foco,citacoes,fwci,cit_2024,cit_2025,cit_2026,ritmo_anual_2026,aceleracao,crescimento,pct_cit_2026,momentum,oa_match,nota_arxiv,url,doi_arxiv,topico_seguranca,topico_seguranca_nome
SANER,workshop/track,2601.18241,TAM-Eval: Evaluating LLMs for Automated Unit Test Maintenance,Elena Bruches,2026,F4,Verificação & qualidade,ausente,alta,"TAM-Eval é um benchmark para avaliar LLMs em manutenção de testes (criação, reparo, atualização), usando métricas de passou/cobertura/mutação, caracterizando F4 verificação e qualidade.",C4,Benchmark/avaliação,medio,Benchmark para avaliação de LLMs em manutenção automatizada de testes,1.0,49.2456,,,1.0,1.7,,,1.0,sem rastro,sim,"Accepted for publication at the 9th Workshop on Validation, Analysis and Evolution of Software Tests (VST 2026), co-located with the the 33rd IEEE Int",https://arxiv.org/abs/2601.18241,https://doi.org/10.48550/arXiv.2601.18241,,
SANER,aceito,2601.06266,Self-Admitted Technical Debt in LLM Software: An Empirical Comparison with ML and Non-ML Software,Niruthiha Selvanayagam,2026,F6,Manutenção e evolução do código,ausente,alta,"O estudo analisa dívida técnica acumulada em repositórios, sua evolução temporal e dinâmica de remoção, caracterizando manutenção, evolução e gestão técnica contínua do código.",C3,Estudo empírico,baixo,Estudo empírico de dívida técnica em software baseado em LLM,0.0,,,,,,,,,sem dado,sim,"Accepted to SANER 2026 (IEEE International Conference on Software Analysis, Evolution and Reengineering)",https://arxiv.org/abs/2601.06266,https://doi.org/10.48550/arXiv.2601.06266,,
SANER,aceito,2512.19883,Larger Is Not Always Better: Leveraging Structured Code Diffs for Comment Inconsistency Detection,Phong Nguyen,2025,F11,Gestão de conhecimento e documentação viva,ausente,revisado,"Detectar comentários dessincronizados do código é manter documentação consistente com o código, cláusula literal de F11.",C1,Técnica/abordagem,baixo,Detecção de inconsistência código-comentário via diffs estruturados,0.0,,,,,,,,,sem dado,sim,This paper has been reviewed and accepted to the Short Papers and Posters Track of SANER 2026,https://arxiv.org/abs/2512.19883,https://doi.org/10.48550/arXiv.2512.19883,,
TOSEM,aceito,2304.0759,Self-collaboration Code Generation via ChatGPT,Yihong Dong,2023,F7,Processo transversal & ciclo completo,ausente,alta,"Framework multi-agente que orquestra múltiplas fases (análise, implementação, teste) através de colaboração entre LLMs, caracterizando-se como processo transversal de coordenação de agentes.",C2,Ferramenta/sistema,alto,Framework multi-agente para geração colaborativa de código com LLMs,203.0,47.2145,31.0,107.0,60.0,100.9,-6.1,0.94,0.296,platô,sim,Accepted to TOSEM,https://arxiv.org/abs/2304.07590,https://doi.org/10.48550/arXiv.2304.07590,,
TOSEM,aceito,2405.0476,Large Language Models for Cyber Security: A Systematic Literature Review,Hanxiang Xu,2024,F4,Verificação & qualidade,central,alta,"O artigo é uma revisão sistemática sobre aplicação de LLMs em detecção de vulnerabilidades, análise de malware e intrusão, que são atividades de verificação, análise de segurança e garantia de qualidade do software.",C6,Estudo secundário,medio,"Aplicação de LLMs em tarefas de cibersegurança: detecção, análise e resposta",94.0,12.4298,,32.0,62.0,104.3,72.3,3.26,0.66,acelerando,sim,Accepted by ACM Transactions on Software Engineering and Methodology (TOSEM),https://arxiv.org/abs/2405.04760,https://doi.org/10.48550/arXiv.2405.04760,S9,Benchmark e avaliação de segurança
TOSEM,aceito,2406.07737,The Future of AI-Driven Software Engineering,Valerio Terragni,2024,F7,Processo transversal & ciclo completo,ausente,alta,"Apresenta visão transversal sobre integração de IA em múltiplas fases do desenvolvimento, abordando desafios de colaboração humano-IA e orquestração do processo.",C5,Visão/posição/roadmap,medio,Visão futura de desenvolvimento de software com integração de IA e LLMs,45.0,52.5,,27.0,18.0,30.3,3.3,1.12,0.4,platô,sim,"**Note** Published in ACM Transactions on Software Engineering and Methodology (TOSEM)  ACM Transactions on Software Engineering and Methodology, Volu",https://arxiv.org/abs/2406.07737,https://doi.org/10.48550/arXiv.2406.07737,,
TOSEM,aceito,2410.03981,A Survey on LLM-based Code Generation for Low-Resource and Domain-Specific Programming Languages,Sathvik Joel,2024,F3,Implementação & geração de código,ausente,alta,"O survey examina metodologias e capacidades de LLMs na geração de código para linguagens específicas, focando em técnicas de geração e otimização de código, não em requisitos, arquitetura, testes ou manutenção.",C6,Estudo secundário,baixo,Geração de código com LLMs para linguagens de baixo recurso e domínio-específicas,41.0,46.8619,,10.0,31.0,52.1,42.1,5.21,0.756,acelerando,sim,"64 pages, 3 figures, 15 tables. Accepted in ACM Transactions on Software Engineering and Methodology (TOSEM)",https://arxiv.org/abs/2410.03981,https://doi.org/10.48550/arXiv.2410.03981,,
TOSEM,aceito,2404.04566,"Efficient and Green Large Language Models for Software Engineering: Literature Review, Vision, and the Road Ahead",Jieke Shi,2024,F7,Processo transversal & ciclo completo,secundaria,alta,"É um survey sobre eficiência e sustentabilidade de LLMs em engenharia de software que aborda múltiplas fases (implementação, verificação, manutenção) sob uma perspectiva transversal de governança e visão disciplinar.",C5,Visão/posição/roadmap,baixo,Visão e roadmap para LLMs eficientes e sustentáveis em engenharia de software,36.0,8.8536,3.0,16.0,17.0,28.6,12.6,1.79,0.472,acelerando,sim,"Accepted by ACM Transactions on Software Engineering and Methodology (TOSEM), 23 pages",https://arxiv.org/abs/2404.04566,https://doi.org/10.48550/arXiv.2404.04566,S8,"Requisito, projeto e política"
TOSEM,aceito,2407.07064,Prompting Techniques for Secure Code Generation: A Systematic Investigation,Catherine Tony,2024,F3,Implementação & geração de código,central,alta,"Avalia técnicas de prompting para melhorar a geração automática de código seguro por LLMs, focando na otimização da produção de código.",C3,Estudo empírico,baixo,Avaliação empírica de técnicas de prompting para geração segura de código,22.0,13.6637,,10.0,12.0,20.2,10.2,2.02,0.545,acelerando,sim,Work partially supported by the EU-funded project Sec4AI4Sec: Cybersecurity for AI-Augmented Systems (grant no. 101120393) - ACCEPTED at ACM Transacti,https://arxiv.org/abs/2407.07064,https://doi.org/10.48550/arXiv.2407.07064,S2,Segurança do código gerado por IA
TOSEM,aceito,2405.01466,A Systematic Literature Review on Large Language Models for Automated Program Repair,Quanjun Zhang,2024,F5,Depuração & reparo,secundaria,alta,"A obra foca em Large Language Models para Automated Program Repair, que é essencialmente localização, reprodução e reparo automatizado de bugs de software.",C6,Estudo secundário,baixo,Revisão sistemática de LLMs para reparo automatizado de programas,16.0,,2.0,12.0,2.0,3.4,-8.6,0.28,0.125,desacelerando,sim,Accepted to ACM Transactions on Software Engineering and Methodology (TOSEM 2026),https://arxiv.org/abs/2405.01466,https://doi.org/10.48550/arXiv.2405.01466,S4,Reparo e mitigação de vulnerabilidade
TOSEM,aceito,2407.15568,Empowering Agile-Based Generative Software Development through Human-AI Teamwork,Sai Zhang,2024,F1,Requisitos & especificação,ausente,alta,"O trabalho aborda a completude e especificação de requisitos através de critérios de aceitação testáveis em Gherkin, garantindo rastreabilidade semântica entre requisitos e código gerado.",C2,Ferramenta/sistema,medio,Desenvolvimento ágil com requisitos testáveis e colaboração humano-IA,16.0,31.6042,,8.0,8.0,13.5,5.5,1.68,0.5,acelerando,sim,This paper is accepted by ACM TOSEM,https://arxiv.org/abs/2407.15568,https://doi.org/10.48550/arXiv.2407.15568,,
TOSEM,aceito,2409.02977,Large Language Model-Based Agents for Software Engineering: A Survey,Junwei Liu,2024,F7,Processo transversal & ciclo completo,secundaria,alta,"Survey que avalia LLM-based agents em múltiplas fases da engenharia de software (requisitos, implementação, testes, depuração, manutenção) sob perspectiva transversal de orquestração e colaboração humano-IA.",C6,Estudo secundário,alto,Agentes baseados em LLMs para Engenharia de Software: levantamento sistemático,15.0,,2.0,9.0,4.0,6.7,-2.3,0.75,0.267,desacelerando,sim,Accepted by TOSEM,https://arxiv.org/abs/2409.02977,https://doi.org/10.48550/arXiv.2409.02977,S6,Segurança do agente e do modelo
TOSEM,aceito,2501.16155,CITYWALK: Enhancing LLM-Based C++ Unit Test Generation via Project-Dependency Awareness and Language-Specific Knowledge,Yuwei Zhang,2025,F3,Implementação & geração de código,ausente,alta,"CITYWALK gera código de teste automaticamente usando LLMs com análise de dependências e conhecimento C++, enquadrando-se em implementação e geração de código.",C2,Ferramenta/sistema,medio,Geração automática de testes unitários C++ com LLM e análise de dependências,5.0,6.5385,,4.0,1.0,1.7,-2.3,0.42,0.2,desacelerando,sim,"Preprint, to appear in the ACM Transactions on Software Engineering and Methodology (TOSEM)",https://arxiv.org/abs/2501.16155,https://doi.org/10.48550/arXiv.2501.16155,,
TOSEM,aceito,2504.20781,Using LLMs in Generating Design Rationale for Software Architecture Decisions,Xiyu Zhou,2025,F11,Gestão de conhecimento e documentação viva,ausente,revisado,"Gerar e recuperar design rationale registrado para decisões arquiteturais é documentação consultável, regra literal de F11.",C3,Estudo empírico,medio,Geração de design rationale documentado para decisões arquiteturais,3.0,5.9788,0.0,0.0,3.0,5.042,5.042,inf,1.0,acelerando,sim,"Preprint accepted for publication in ACM Transactions on Software Engineering and Methodology (TOSEM), 2025",https://arxiv.org/abs/2504.20781,https://doi.org/10.48550/arXiv.2504.20781,,
TOSEM,aceito,2506.05079,Scenario-Guided LLM-based Mobile App GUI Testing,Shengcheng Yu,2025,F4,Verificação & qualidade,ausente,alta,"O trabalho propõe uma abordagem de teste automatizado de GUI mobile com LLMs para verificar funcionalidades críticas, o que é atividade central de verificação e qualidade.",C2,Ferramenta/sistema,alto,Framework multi-agente LLM para teste de GUI móvel orientado por cenários,1.0,11.7374,,,1.0,1.7,,,1.0,sem rastro,sim,Accepted by the ACM Transactions on Software Engineering and Methodology,https://arxiv.org/abs/2506.05079,https://doi.org/10.48550/arXiv.2506.05079,,
TOSEM,aceito,2506.1712,Reassessing Code Authorship Attribution in the Era of Language Models,Atish Kumar Dipongkor,2025,F4,Verificação & qualidade,secundaria,revisado,"Estudo empirico avalia LMs de codigo para atribuicao de autoria, relacionado a forense/qualidade de codigo.",C3,Estudo empírico,baixo,Atribuicao de autoria de codigo usando LMs de codigo,1.0,8.9492,0.0,0.0,1.0,1.681,1.681,,1.0,sem rastro,sim,Accepted in TOSEM,https://arxiv.org/abs/2506.17120,https://doi.org/10.48550/arXiv.2506.17120,S10,Educação e prática humana
TOSEM,aceito,2606.06301,More than a Judge: An Empirical Study of Agent-Human Interaction in Crowdsourced Testing Assessment,Yue Wang,2026,F4,Verificação & qualidade,ausente,automatica,,C3,Estudo empírico,medio,Avaliação multiagente de relatórios de teste crowdsourced com feedback,0.0,,,,,,,,,sem dado,sim,Accepted manuscript to ACM Transactions on Software Engineering and Methodology (TOSEM),https://arxiv.org/abs/2606.06301,https://doi.org/10.48550/arXiv.2606.06301,,
TOSEM,aceito,2606.14796,"Faster Code, Deeper Debt? A Multivocal Literature Review on Technical Debt and Its Early Signs in LLM-Assisted Software Development",Ramtin Ehsani,2026,F6,Manutenção e evolução do código,ausente,alta,"F6 é apropriada pois a obra aborda dívida técnica e suas mitigações — manutenção, refatoração e gerenciamento de débito técnico — embora tangiencie F4 (qualidade/métricas) e F11 (documentação debt).",C6,Estudo secundário,baixo,Revisão sistemática de dívida técnica em desenvolvimento assistido por LLM,,,,,,,,,,sem dado,nao,"Accepted for publication in ACM Transactions on Software Engineering and Methodology (TOSEM), 2026",https://arxiv.org/abs/2606.14796,https://doi.org/10.48550/arXiv.2606.14796,,
TOSEM,aceito,2508.12436,"Feature Request Analysis and Processing: Tasks, Techniques, and Trends",Feifei Niu,2025,F1,Requisitos & especificação,ausente,alta,"Feature requests são artefatos de elicitação de requisitos que alimentam a especificação de demandas dos usuários, classificando-se em F1.",C6,Estudo secundário,baixo,Análise sistemática de pesquisas em engenharia de requisitos e feature requests,,,,,,,,,,sem dado,nao,Accepted to: ACM Transactions on Software Engineering and Methodology,https://arxiv.org/abs/2508.12436,https://doi.org/10.48550/arXiv.2508.12436,,
TOSEM,aceito,2510.08005,"Past, Present, and Future of Bug Tracking in the Generative AI Era",Utku Boran Torun,2025,F10,"Planejamento, gestão de projeto e releases",ausente,media,"Rastreamento de bugs como coordenação entre papéis, da triagem ao deploy",C5,Visão/posição/roadmap,alto,Visão de rastreamento de bugs com agentes IA e automação LLM,,,,,,,,,,sem dado,nao,Accepted to ACM TOSEM Special Issue: 2030 Software Engineering Roadmap,https://arxiv.org/abs/2510.08005,https://doi.org/10.48550/arXiv.2510.08005,,
TOSEM,aceito,2601.04124,Smells Depend on the Context: An Interview Study of Issue Tracking Problems and Smells in Practice,Lloyd Montgomery,2026,F10,"Planejamento, gestão de projeto e releases",ausente,revisado,Estudo sobre praticas problematicas na gestao de issues via entrevistas com praticantes.,C3,Estudo empírico,baixo,Problemas e smells em sistemas de rastreamento de issues,,,,,,,,,,sem dado,nao,"30 pages, 1 figure, accepted at the ACM TOSEM journal. arXiv admin note: substantial text overlap with arXiv:2507.06704",https://arxiv.org/abs/2601.04124,https://doi.org/10.48550/arXiv.2601.04124,,
TSE,aceito,2307.07221,"Software Testing with Large Language Models: Survey, Landscape, and Vision",Junjie Wang,2023,F4,Verificação & qualidade,secundaria,alta,"O survey analisa aplicações de LLMs em tarefas de teste de software (geração de casos de teste, detecção de bugs, análise de qualidade), que são atividades de verificação e garantia de qualidade.",C6,Estudo secundário,baixo,Revisão de LLMs em tarefas de teste de software e engenharia de prompts,430.0,196.7037,71.0,256.0,103.0,173.2,-82.8,0.68,0.24,desacelerando,sim,accepted by IEEE Transactions on Software Engineering,https://arxiv.org/abs/2307.07221,https://doi.org/10.48550/arXiv.2307.07221,S3,Teste de segurança e descoberta ofensiva
TSE,aceito,2501.0867,Augmenting Smart Contract Decompiler Output through Fine-grained Dependency Analysis and LLM-facilitated Semantic Recovery,Zeqin Liao,2025,F9,Descoberta de produto e entendimento do problema,ausente,revisado,"Decompilação de smart contracts serve à compreensão do programa e do produto compilado, sem alterá-lo.",C2,Ferramenta/sistema,medio,Decompilação de smart contracts com análise estática e recuperação semântica por LLM,4.0,20.8699,0.0,2.0,2.0,3.361,1.361,1.681,0.5,platô,sim,This is the author version of the article accepted for publication in IEEE Transactions on Software Engineering,https://arxiv.org/abs/2501.08670,https://doi.org/10.48550/arXiv.2501.08670,,
TSE,aceito,2503.13793,Mapping the Trust Terrain: LLMs in Software Engineering -- Insights and Perspectives,Dipin Khati,2025,F7,Processo transversal & ciclo completo,secundaria,alta,"A obra é uma revisão sistemática que mapeia conceitos transversais (trust, distrust, trustworthiness) aplicáveis a múltiplas fases do SE com LLMs, não focando em descoberta de produto específica, mas em orquestração conceitual e governança de confiança na disciplina.",C6,Estudo secundário,baixo,Confiabilidade e confiança em LLMs para engenharia de software,3.0,4.188,,1.0,2.0,3.4,2.4,3.36,0.667,acelerando,sim,Accepted to appear in IEEE Transactions on Software Engineering,https://arxiv.org/abs/2503.13793,https://doi.org/10.48550/arXiv.2503.13793,S8,"Requisito, projeto e política"
